proteinId	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathwayClass	pathwayType
608759	1.6.99.1	NADPH dehydrogenase.	NADPH + acceptor = NADP(+) + reduced acceptor.	FMN or FAD.				
608771	1.4.3.5	Pyridoxamine-phosphate oxidase.	"Pyridoxamine 5'-phosphate + H(2)O + O(2) = pyridoxal 5'-phosphate + NH(3) + H(2)O(2)."	FMN.		Vitamin B6 metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
608797	6.3.5.6							
608797	6.3.5.7							
608832	6.1.1.18	Glutamine--tRNA ligase.	ATP + L-glutamine + tRNA(Gln) = AMP + diphosphate + L-glutaminyl- tRNA(Gln).			Glutamate metabolism	Amino Acid Metabolism	METABOLIC
608832	6.1.1.18	Glutamine--tRNA ligase.	ATP + L-glutamine + tRNA(Gln) = AMP + diphosphate + L-glutaminyl- tRNA(Gln).			  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
608850	1.1.1.85	3-isopropylmalate dehydrogenase.	3-carboxy-2-hydroxy-4-methylpentanoate + NAD(+) = 3-carboxy-4-methyl-2- oxopentanoate + NADH.			Valine, leucine and isoleucine biosynthesis	Amino Acid Metabolism	METABOLIC
609080	1.14.14.23							
609080	1.14.14.29							
609108	2.8.1.9							
609115	5.2.1.1	Maleate isomerase.	Maleate = fumarate.			Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
609115	5.2.1.1	Maleate isomerase.	Maleate = fumarate.			Butanoate metabolism	Carbohydrate Metabolism	METABOLIC
609190	2.7.11.22							
609190	2.7.11.23							
609203	1.2.1.5	Aldehyde dehydrogenase (NAD(P)+).	An aldehyde + NAD(P)(+) + H(2)O = an acid + NAD(P)H.			Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
609203	1.2.1.5	Aldehyde dehydrogenase (NAD(P)+).	An aldehyde + NAD(P)(+) + H(2)O = an acid + NAD(P)H.			Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
609203	1.2.1.5	Aldehyde dehydrogenase (NAD(P)+).	An aldehyde + NAD(P)(+) + H(2)O = an acid + NAD(P)H.			Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC
609203	1.2.1.5	Aldehyde dehydrogenase (NAD(P)+).	An aldehyde + NAD(P)(+) + H(2)O = an acid + NAD(P)H.			Histidine metabolism	Amino Acid Metabolism	METABOLIC
609262	2.7.11.1							
609288	2.7.7.80							
609288	2.8.1.11							
609290	3.2.1.113	Mannosyl-oligosaccharide 1,2-alpha-mannosidase.	Hydrolysis of the terminal 1,2-linked alpha-D-mannose residues in the oligo-mannose oligosaccharide Man(9)(GlcNAc)(2).			N-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
609308	3.5.1.89							
609311	3.1.27.1	Ribonuclease T2.	"Two-stage endonucleolytic cleavage to 3'-phosphomononucleotides and 3'-phosphooligonucleotides with 2',3'-cyclic phosphate intermediates."					
609335	3.4.25.1	Proteasome endopeptidase complex.	Cleavage at peptide bonds with very broad specificity.					
609417	3.1.3.99							
609454	4.2.1.2	Fumarate hydratase.	(S)-malate = fumarate + H(2)O.		Fumarase deficiency; MIM:136850.	Reductive carboxylate cycle (CO2 fixation)	Energy Metabolism	METABOLIC
609454	4.2.1.2	Fumarate hydratase.	(S)-malate = fumarate + H(2)O.		Fumarase deficiency; MIM:136850.	Citrate cycle (TCA cycle)	Carbohydrate Metabolism	METABOLIC
609465	2.7.6.1	Ribose-phosphate pyrophosphokinase.	ATP + D-ribose 5-phosphate = AMP + 5-phospho-alpha-D-ribose 1-diphosphate.		Gout (one form) with urate urolithiasis; MIM:311850.	Purine metabolism	Nucleotide Metabolism	METABOLIC
609465	2.7.6.1	Ribose-phosphate pyrophosphokinase.	ATP + D-ribose 5-phosphate = AMP + 5-phospho-alpha-D-ribose 1-diphosphate.		Gout (one form) with urate urolithiasis; MIM:311850.	Pentose phosphate pathway	Carbohydrate Metabolism	METABOLIC
609467	6.1.1.4	Leucine--tRNA ligase.	ATP + L-leucine + tRNA(Leu) = AMP + diphosphate + L-leucyl-tRNA(Leu).			Valine, leucine and isoleucine biosynthesis	Amino Acid Metabolism	METABOLIC
609467	6.1.1.4	Leucine--tRNA ligase.	ATP + L-leucine + tRNA(Leu) = AMP + diphosphate + L-leucyl-tRNA(Leu).			  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
609574	1.14.11.8	Trimethyllysine dioxygenase.	N6,N6,N6-trimethyl-L-lysine + 2-oxoglutarate + O(2) = 3-hydroxy- N6,N6,N6-trimethyl-L-lysine + succinate + CO(2).	Iron; Ascorbate.		Lysine degradation	Amino Acid Metabolism	METABOLIC
609577	1.3.1.90							
609627	4.4.1.5	Lactoylglutathione lyase.	(R)-S-lactoylglutathione = glutathione + methylglyoxal.			Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
609642	1.1.99.24	Hydroxyacid-oxoacid transhydrogenase.	(S)-3-hydroxybutanoate + 2-oxoglutarate = acetoacetate + (R)-2-hydroxyglutarate.					
609645	1.14.19.20							
609664	4.2.1.33	3-isopropylmalate dehydratase.	3-isopropylmalate = 2-isopropylmaleate + H(2)O.			Valine, leucine and isoleucine biosynthesis	Amino Acid Metabolism	METABOLIC
609677	3.1.26.11							
609706	2.7.1.26	Riboflavin kinase.	ATP + riboflavin = ADP + FMN.			Riboflavin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
609743	2.4.1.265							
609754	3.6.4.12							
609988	6.3.1.2	Glutamate--ammonia ligase.	ATP + L-glutamate + NH(3) = ADP + phosphate + L-glutamine.			Peptidoglycan biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
609988	6.3.1.2	Glutamate--ammonia ligase.	ATP + L-glutamate + NH(3) = ADP + phosphate + L-glutamine.			Nitrogen metabolism	Energy Metabolism	METABOLIC
609988	6.3.1.2	Glutamate--ammonia ligase.	ATP + L-glutamate + NH(3) = ADP + phosphate + L-glutamine.			Glutamate metabolism	Amino Acid Metabolism	METABOLIC
610054	1.1.3.37	D-arabinono-1,4-lactone oxidase.	D-arabinono-1,4-lactone + O(2) = D-erythro-ascorbate + H(2)O(2).	FAD.				
610054	1.1.3.8	L-gulonolactone oxidase.	L-gulono-1,4-lactone + O(2) = L-xylo-hexulonolactone + H(2)O(2).	FAD.		Ascorbate and aldarate metabolism	Carbohydrate Metabolism	METABOLIC
610095	1.13.12.16							
610117	2.7.1.82	Ethanolamine kinase.	ATP + ethanolamine = ADP + O-phosphoethanolamine.		Ethanolaminosis; MIM:227150.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
610177	2.4.1.18	1,4-alpha-glucan branching enzyme.	Formation of 1,6-glucosidic linkages of glycogen.		Glycogen storage disease IV; MIM:232500.	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
610188	2.7.11.21							
610198	5.99.1.2	DNA topoisomerase.	ATP-independent breakage of single-stranded DNA, followed by passage and rejoining.					
610246	2.1.1.260							
610378	1.1.1.14	L-iditol 2-dehydrogenase.	L-iditol + NAD(+) = L-sorbose + NADH.		Sorbitol dehydrogenase deficiency; MIM:182500.	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
610415	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
610415	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
610415	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Cyanoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
610415	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Phenylalanine metabolism	Amino Acid Metabolism	METABOLIC
610415	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
610415	3.5.1.4	Amidase.	A monocarboxylic acid amide + H(2)O = a monocarboxylate + NH(3).			Styrene degradation	Biodegradation of Xenobiotics	METABOLIC
610441	2.3.2.2	Gamma-glutamyltransferase.	(5-L-glutamyl)-peptide + an amino acid = peptide + 5-L-glutamyl-amino acid.		Glutathionuria; MIM:231950.	Cyanoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
610441	2.3.2.2	Gamma-glutamyltransferase.	(5-L-glutamyl)-peptide + an amino acid = peptide + 5-L-glutamyl-amino acid.		Glutathionuria; MIM:231950.	Taurine and hypotaurine metabolism	Metabolism of Other Amino Acids	METABOLIC
610441	2.3.2.2	Gamma-glutamyltransferase.	(5-L-glutamyl)-peptide + an amino acid = peptide + 5-L-glutamyl-amino acid.		Glutathionuria; MIM:231950.	Glutathione metabolism	Metabolism of Other Amino Acids	METABOLIC
610441	2.3.2.2	Gamma-glutamyltransferase.	(5-L-glutamyl)-peptide + an amino acid = peptide + 5-L-glutamyl-amino acid.		Glutathionuria; MIM:231950.	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
610441	2.3.2.2	Gamma-glutamyltransferase.	(5-L-glutamyl)-peptide + an amino acid = peptide + 5-L-glutamyl-amino acid.		Glutathionuria; MIM:231950.	Prostaglandin and leukotriene metabolism	Metabolism of Complex Lipids	METABOLIC
610441	3.4.19.13							
610445	2.7.8.11	CDP-diacylglycerol--inositol 3-phosphatidyltransferase.	CDP-diacylglycerol + myo-inositol = CMP + phosphatidyl-1D-myo- inositol.			Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
610496	2.4.2.10	Orotate phosphoribosyltransferase.	"Orotidine 5'-phosphate + diphosphate = orotate + 5-phospho-alpha- D-ribose 1-diphosphate."		Oroticaciduria I; MIM:258900.	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
610505	3.1.3.7	"3'(2'),5'-bisphosphate nucleotidase."	"Adenosine 3',5'-bisphosphate + H(2)O = adenosine 5'-phosphate + phosphate."			Sulfur metabolism	Energy Metabolism	METABOLIC
610560	6.5.1.1	DNA ligase (ATP).	ATP + {deoxyribonucleotide}(N) + {deoxyribonucleotide}(M) = AMP + diphosphate + {deoxyribonucleotide}(N+M).					
610560	6.5.1.6							
610560	6.5.1.7							
610597	2.6.1.85							
610615	1.13.11.53							
610615	1.13.11.54							
610653	5.4.2.12							
610664	2.3.3.1	Citrate (si)-synthase.		Citrate + CoA = acetyl-CoA + H(2)O + oxaloacetate.				
610708	1.1.99.28	Glucose--fructose oxidoreductase.	D-glucose + D-fructose = D-gluconolactone + D-glucitol.					
610727	5.3.1.16	"N-(5'-phospho-D-ribosylformimino)-5-amino-1-(5''-phosphoribosyl)-4- imidazole carboxamide isomerase."	"N-(5'-phospho-D-ribosylformimino)-5-amino-1-(5''-phosphoribosyl)-4- imidazolecarboxamide = N-(5'-phospho-D-1'-ribulosylformimino)-5- amino-1-(5''-phosphoribosyl)-4-imidazolecarboxamide."			Histidine metabolism	Amino Acid Metabolism	METABOLIC
610755	2.1.1.43	Histone-lysine N-methyltransferase.	S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine.			Lysine degradation	Amino Acid Metabolism	METABOLIC
610789	2.5.1.18	Glutathione transferase.	RX + glutathione = HX + R-S-glutathione.			Glutathione metabolism	Metabolism of Other Amino Acids	METABOLIC
610855	1.6.5.5	NADPH:quinone reductase.	NADPH + quinone = NADP(+) + semiquinone.	Zinc.				
610859	2.7.1.31	Glycerate kinase.	ATP + (R)-glycerate = ADP + 3-phospho-(R)-glycerate.			Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
610859	2.7.1.31	Glycerate kinase.	ATP + (R)-glycerate = ADP + 3-phospho-(R)-glycerate.			Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
610859	2.7.1.31	Glycerate kinase.	ATP + (R)-glycerate = ADP + 3-phospho-(R)-glycerate.			Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
610999	1.1.1.156	Glycerol 2-dehydrogenase (NADP+).	Glycerol + NADP(+) = glycerone + NADPH.			Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
610999	1.1.1.365							
611120	3.6.4.12							
611236	2.1.1.205							
611301	2.7.1.6	Galactokinase.	ATP + D-galactose = ADP + D-galactose 1-phosphate.		Galactokinase deficiency; MIM:230200.	Galactose metabolism	Carbohydrate Metabolism	METABOLIC
611304	5.1.3.2	UDP-glucose 4-epimerase.	UDP-glucose = UDP-galactose.	NAD.	Galactose epimerase deficiency; MIM:230350.	Galactose metabolism	Carbohydrate Metabolism	METABOLIC
611304	5.1.3.2	UDP-glucose 4-epimerase.	UDP-glucose = UDP-galactose.	NAD.	Galactose epimerase deficiency; MIM:230350.	Nucleotide sugars metabolism	Nucleotide Metabolism	METABOLIC
611304	5.1.3.3	Aldose 1-epimerase.	Alpha-D-glucose = beta-D-glucose.			Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
611323	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.		Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
611323	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.		Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Lysine degradation	Amino Acid Metabolism	METABOLIC
611323	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.		Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Fatty acid biosynthesis (path 2)	Lipid Metabolism	METABOLIC
611323	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.		Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
611323	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.		Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC
611323	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.		Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Valine, leucine and isoleucine degradation	Amino Acid Metabolism	METABOLIC
611323	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.		Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Fatty acid metabolism	Lipid Metabolism	METABOLIC
611323	4.2.1.107							
611323	4.2.1.119							
611388	1.14.13.70							
611399	3.1.3.2	Acid phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.		Acid phosphatase deficiency; MIM:200950.	gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics	METABOLIC
611399	3.1.3.2	Acid phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.		Acid phosphatase deficiency; MIM:200950.	Riboflavin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
611471	3.1.3.36	Phosphatidylinositol-bisphosphatase.	Phosphatidyl-myo-inositol 4,5-bisphosphate + H(2)O = phosphatidylinositol 4-phosphate + phosphate.					
611477	2.7.11.1							
611506	1.3.1.42	12-oxophytodienoate reductase.	8-[(1R,2R)-3-oxo-2-{(Z)-pent-2-enyl}cyclopentyl]octanoate + NADP(+) = (15Z)-12-oxophyto-10,15-dienoate + NADPH.					
611519	1.1.1.102	3-dehydrosphinganine reductase.	Sphinganine + NADP(+) = 3-dehydrosphinganine + NADPH.			Sphingoglycolipid metabolism	Metabolism of Complex Lipids	METABOLIC
611519	1.1.1.56	Ribitol 2-dehydrogenase.	Ribitol + NAD(+) = D-ribulose + NADH.			Pentose and glucuronate interconversions	Carbohydrate Metabolism	METABOLIC
611747	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolysing).	2 ATP + L-glutamine + CO(2) + H(2)O = 2 ADP + phosphate + glutamate + carbamoyl phosphate.			Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
611747	6.3.5.5	Carbamoyl-phosphate synthase (glutamine-hydrolysing).	2 ATP + L-glutamine + CO(2) + H(2)O = 2 ADP + phosphate + glutamate + carbamoyl phosphate.			Glutamate metabolism	Amino Acid Metabolism	METABOLIC
611752	4.2.1.75	Uroporphyrinogen-III synthase.	Hydroxymethylbilane = uroporphyrinogen-III + H(2)O.			Porphyrin and chlorophyll metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
611771	2.4.1.109	Dolichyl-phosphate-mannose--protein mannosyltransferase.	Dolichyl phosphate D-mannose + protein = dolichyl phosphate + O-D-mannosyl-protein.					
611796	3.6.5.5							
611835	1.1.1.8	Glycerol-3-phosphate dehydrogenase (NAD+).	Sn-glycerol 3-phosphate + NAD(+) = glycerone phosphate + NADH.			Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
611864	6.1.1.20	Phenylalanine--tRNA ligase.	ATP + L-phenylalanine + tRNA(Phe) = AMP + diphosphate + L-phenylalanyl-tRNA(Phe).			  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
611864	6.1.1.20	Phenylalanine--tRNA ligase.	ATP + L-phenylalanine + tRNA(Phe) = AMP + diphosphate + L-phenylalanyl-tRNA(Phe).			Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC
611873	3.1.3.48	Protein-tyrosine-phosphatase.	Protein tyrosine phosphate + H(2)O = protein tyrosine + phosphate.					
611910	3.6.4.13							
611946	6.3.2.2	Glutamate--cysteine ligase.	ATP + L-glutamate + L-cysteine = ADP + phosphate + gamma-L- glutamyl-L-cysteine.		Hemolytic anemia due to gamma-glutamylcysteine synthetase; MIM:230450.	Glutamate metabolism	Amino Acid Metabolism	METABOLIC
611946	6.3.2.2	Glutamate--cysteine ligase.	ATP + L-glutamate + L-cysteine = ADP + phosphate + gamma-L- glutamyl-L-cysteine.		Hemolytic anemia due to gamma-glutamylcysteine synthetase; MIM:230450.	Glutathione metabolism	Metabolism of Other Amino Acids	METABOLIC
612090	2.2.1.6							
612197	1.10.2.2	Ubiquinol--cytochrome c reductase.	QH(2) + 2 ferricytochrome c = Q + 2 ferrocytochrome c.			Oxidative phosphorylation	Energy Metabolism	METABOLIC
612310	3.5.1.49	Formamidase.	Formamide + H(2)O = formate + NH(3).			Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
612310	3.5.1.49	Formamidase.	Formamide + H(2)O = formate + NH(3).			Nitrogen metabolism	Energy Metabolism	METABOLIC
612310	3.5.1.49	Formamidase.	Formamide + H(2)O = formate + NH(3).			Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
612387	2.1.1.312							
612421	4.2.1.95	Kievitone hydratase.	Kievitone hydrate = kievitone + H(2)O.					
612683	3.5.1.49	Formamidase.	Formamide + H(2)O = formate + NH(3).			Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC
612683	3.5.1.49	Formamidase.	Formamide + H(2)O = formate + NH(3).			Nitrogen metabolism	Energy Metabolism	METABOLIC
612683	3.5.1.49	Formamidase.	Formamide + H(2)O = formate + NH(3).			Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
612736	6.2.1.4	Succinate--CoA ligase (GDP-forming).	GTP + succinate + CoA = GDP + succinyl-CoA + phosphate.			Citrate cycle (TCA cycle)	Carbohydrate Metabolism	METABOLIC
612736	6.2.1.4	Succinate--CoA ligase (GDP-forming).	GTP + succinate + CoA = GDP + succinyl-CoA + phosphate.			Propanoate metabolism	Carbohydrate Metabolism	METABOLIC
612736	6.2.1.5	Succinate--CoA ligase (ADP-forming).	ATP + succinate + CoA = ADP + succinyl-CoA + phosphate.			Reductive carboxylate cycle (CO2 fixation)	Energy Metabolism	METABOLIC
612736	6.2.1.5	Succinate--CoA ligase (ADP-forming).	ATP + succinate + CoA = ADP + succinyl-CoA + phosphate.			Citrate cycle (TCA cycle)	Carbohydrate Metabolism	METABOLIC
612736	6.2.1.5	Succinate--CoA ligase (ADP-forming).	ATP + succinate + CoA = ADP + succinyl-CoA + phosphate.			C5-Branched dibasic acid metabolism	Carbohydrate Metabolism	METABOLIC
612736	6.2.1.5	Succinate--CoA ligase (ADP-forming).	ATP + succinate + CoA = ADP + succinyl-CoA + phosphate.			Propanoate metabolism	Carbohydrate Metabolism	METABOLIC
612774	3.2.1.6	Endo-1,3(4)-beta-glucanase.	Endohydrolysis of 1,3- or 1,4-linkages in beta-D-glucans when the glucose residue whose reducing group is involved in the linkage to be hydrolysed is itself substituted at C-3.					
612784	3.5.1.41	Chitin deacetylase.	Chitin + H(2)O = chitosan + acetate.			Aminosugars metabolism	Metabolism of Complex Carbohydrates	METABOLIC
612821	2.1.1.35	tRNA (uracil-5-)-methyltransferase.	S-adenosyl-L-methionine + tRNA = S-adenosyl-L-homocysteine + tRNA containing thymine.					
612880	1.10.3.3	L-ascorbate oxidase.	2 L-ascorbate + O(2) = 2 dehydroascorbate + 2 H(2)O.	Copper.		Ascorbate and aldarate metabolism	Carbohydrate Metabolism	METABOLIC
613102	2.8.1.7							
613165	1.1.1.2	Alcohol dehydrogenase (NADP+).	An alcohol + NADP(+) = an aldehyde + NADPH.	Zinc.		Caprolactam degradation	Biodegradation of Xenobiotics	METABOLIC
613165	1.1.1.2	Alcohol dehydrogenase (NADP+).	An alcohol + NADP(+) = an aldehyde + NADPH.	Zinc.		Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
613165	1.1.1.2	Alcohol dehydrogenase (NADP+).	An alcohol + NADP(+) = an aldehyde + NADPH.	Zinc.		Pentose and glucuronate interconversions	Carbohydrate Metabolism	METABOLIC
613165	1.1.1.2	Alcohol dehydrogenase (NADP+).	An alcohol + NADP(+) = an aldehyde + NADPH.	Zinc.		Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
613178	2.7.1.1	Hexokinase.	ATP + D-hexose = ADP + D-hexose 6-phosphate.		Hemolytic anemia due to hexokinase deficiency; MIM:235700.	Erythromycin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
