#proteinId	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathway_class	pathway_type
284843	6.1.1.4	Leucine--tRNA ligase.	ATP + L-leucine + tRNA(Leu) = AMP + diphosphate + L-leucyl-tRNA(Leu).	\N	\N	  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY
284846	2.7.6.1	Ribose-phosphate pyrophosphokinase.	ATP + D-ribose 5-phosphate = AMP + 5-phospho-alpha-D-ribose 1-diphosphate.	\N	Gout (one form) with urate urolithiasis; MIM:311850.	Purine metabolism	Nucleotide Metabolism	METABOLIC
284846	2.7.6.1	Ribose-phosphate pyrophosphokinase.	ATP + D-ribose 5-phosphate = AMP + 5-phospho-alpha-D-ribose 1-diphosphate.	\N	Gout (one form) with urate urolithiasis; MIM:311850.	Pentose phosphate pathway	Carbohydrate Metabolism	METABOLIC
284869	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	  RNA polymerase	TRANSCRIPTION	REGULATORY
284869	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
284869	2.7.7.6	DNA-directed RNA polymerase.	N nucleoside triphosphate = N diphosphate + {RNA}(N).	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
284871	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
284871	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	  DNA polymerase	REPLICATION AND REPAIR	REGULATORY
284871	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
284922	2.7.6.1	Ribose-phosphate pyrophosphokinase.	ATP + D-ribose 5-phosphate = AMP + 5-phospho-alpha-D-ribose 1-diphosphate.	\N	Gout (one form) with urate urolithiasis; MIM:311850.	Purine metabolism	Nucleotide Metabolism	METABOLIC
284922	2.7.6.1	Ribose-phosphate pyrophosphokinase.	ATP + D-ribose 5-phosphate = AMP + 5-phospho-alpha-D-ribose 1-diphosphate.	\N	Gout (one form) with urate urolithiasis; MIM:311850.	Pentose phosphate pathway	Carbohydrate Metabolism	METABOLIC
285004	1.13.12.-	With incorporation of one atom of oxygen.	\N	\N	\N	Nitrogen metabolism	Energy Metabolism	METABOLIC
285004	1.13.12.-	With incorporation of one atom of oxygen.	\N	\N	\N	Ubiquinone biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
285004	1.13.12.-	With incorporation of one atom of oxygen.	\N	\N	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
285006	2.1.1.-	Methyltransferases.	\N	\N	\N	Androgen and estrogen metabolism	Lipid Metabolism	METABOLIC
285006	2.1.1.-	Methyltransferases.	\N	\N	\N	Aminophosphonate metabolism	Metabolism of Other Amino Acids	METABOLIC
285006	2.1.1.-	Methyltransferases.	\N	\N	\N	Porphyrin and chlorophyll metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
285006	2.1.1.-	Methyltransferases.	\N	\N	\N	Ubiquinone biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
285006	2.1.1.-	Methyltransferases.	\N	\N	\N	Histidine metabolism	Amino Acid Metabolism	METABOLIC
285006	2.1.1.-	Methyltransferases.	\N	\N	\N	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
285006	2.1.1.-	Methyltransferases.	\N	\N	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
285006	2.1.1.-	Methyltransferases.	\N	\N	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
285045	1.1.1.95	Phosphoglycerate dehydrogenase.	3-phosphoglycerate + NAD(+) = 3-phosphohydroxypyruvate + NADH.	\N	3-phosphoglycerate dehydrogenase deficiency; MIM:601815.	Glycine, serine and threonine metabolism	Amino Acid Metabolism	METABOLIC
285103	3.5.99.5	2-aminomuconate deaminase.	2-aminomuconate + H(2)O = 4-oxalocrotonate + NH(3).	\N	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
285115	2.4.2.9	Uracil phosphoribosyltransferase.	UMP + diphosphate = uracil + 5-phospho-alpha-D-ribose 1-diphosphate.	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
285147	5.3.1.1	Triosephosphate isomerase.	D-glyceraldehyde 3-phosphate = glycerone phosphate.	\N	Hemolytic anemia due to triosephosphate isomerase deficiency; MIM:190450.	Carbon fixation	Energy Metabolism	METABOLIC
285147	5.3.1.1	Triosephosphate isomerase.	D-glyceraldehyde 3-phosphate = glycerone phosphate.	\N	Hemolytic anemia due to triosephosphate isomerase deficiency; MIM:190450.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
285147	5.3.1.1	Triosephosphate isomerase.	D-glyceraldehyde 3-phosphate = glycerone phosphate.	\N	Hemolytic anemia due to triosephosphate isomerase deficiency; MIM:190450.	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
285147	5.3.1.1	Triosephosphate isomerase.	D-glyceraldehyde 3-phosphate = glycerone phosphate.	\N	Hemolytic anemia due to triosephosphate isomerase deficiency; MIM:190450.	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
285147	5.3.1.1	Triosephosphate isomerase.	D-glyceraldehyde 3-phosphate = glycerone phosphate.	\N	Hemolytic anemia due to triosephosphate isomerase deficiency; MIM:190450.	Inositol metabolism	Carbohydrate Metabolism	METABOLIC
285181	3.1.26.4	Ribonuclease H.	Endonucleolytic cleavage to 5'-phosphomonoester.	\N	\N	\N	\N	\N
285197	5.3.1.6	Ribose 5-phosphate epimerase.	D-ribose 5-phosphate = D-ribulose 5-phosphate.	\N	\N	Carbon fixation	Energy Metabolism	METABOLIC
285197	5.3.1.6	Ribose 5-phosphate epimerase.	D-ribose 5-phosphate = D-ribulose 5-phosphate.	\N	\N	Pentose phosphate pathway	Carbohydrate Metabolism	METABOLIC
285200	5.3.1.1	Triosephosphate isomerase.	D-glyceraldehyde 3-phosphate = glycerone phosphate.	\N	Hemolytic anemia due to triosephosphate isomerase deficiency; MIM:190450.	Carbon fixation	Energy Metabolism	METABOLIC
285200	5.3.1.1	Triosephosphate isomerase.	D-glyceraldehyde 3-phosphate = glycerone phosphate.	\N	Hemolytic anemia due to triosephosphate isomerase deficiency; MIM:190450.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
285200	5.3.1.1	Triosephosphate isomerase.	D-glyceraldehyde 3-phosphate = glycerone phosphate.	\N	Hemolytic anemia due to triosephosphate isomerase deficiency; MIM:190450.	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
285200	5.3.1.1	Triosephosphate isomerase.	D-glyceraldehyde 3-phosphate = glycerone phosphate.	\N	Hemolytic anemia due to triosephosphate isomerase deficiency; MIM:190450.	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC
285200	5.3.1.1	Triosephosphate isomerase.	D-glyceraldehyde 3-phosphate = glycerone phosphate.	\N	Hemolytic anemia due to triosephosphate isomerase deficiency; MIM:190450.	Inositol metabolism	Carbohydrate Metabolism	METABOLIC
285204	3.4.24.64	Mitochondrial processing peptidase.	Release of N-terminal transit peptides from precursor proteins imported into the mitochondrion, typically with Arg in position P2.	Zinc.	\N	\N	\N	\N
285209	2.1.1.-	Methyltransferases.	\N	\N	\N	Androgen and estrogen metabolism	Lipid Metabolism	METABOLIC
285209	2.1.1.-	Methyltransferases.	\N	\N	\N	Aminophosphonate metabolism	Metabolism of Other Amino Acids	METABOLIC
285209	2.1.1.-	Methyltransferases.	\N	\N	\N	Porphyrin and chlorophyll metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
285209	2.1.1.-	Methyltransferases.	\N	\N	\N	Ubiquinone biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
285209	2.1.1.-	Methyltransferases.	\N	\N	\N	Histidine metabolism	Amino Acid Metabolism	METABOLIC
285209	2.1.1.-	Methyltransferases.	\N	\N	\N	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
285209	2.1.1.-	Methyltransferases.	\N	\N	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
285209	2.1.1.-	Methyltransferases.	\N	\N	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
285248	2.7.1.25	Adenylylsulfate kinase.	ATP + adenylylsulfate = ADP + 3'-phosphoadenylylsulfate.	\N	\N	Sulfur metabolism	Energy Metabolism	METABOLIC
285248	2.7.1.25	Adenylylsulfate kinase.	ATP + adenylylsulfate = ADP + 3'-phosphoadenylylsulfate.	\N	\N	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
285248	2.7.1.25	Adenylylsulfate kinase.	ATP + adenylylsulfate = ADP + 3'-phosphoadenylylsulfate.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
285262	3.2.1.3	Glucan 1,4-alpha-glucosidase.	Hydrolysis of terminal 1,4-linked alpha-D-glucose residues successively from non-reducing ends of the chains with release of beta-D-glucose.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
285299	2.1.1.43	Histone-lysine N-methyltransferase.	S-adenosyl-L-methionine + histone L-lysine = S-adenosyl-L-homocysteine + histone N6-methyl-L-lysine.	\N	\N	Lysine degradation	Amino Acid Metabolism	METABOLIC
285316	3.4.-.-	Acting on peptide bonds (peptide hydrolases).	\N	\N	\N	Biotin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
285316	3.4.-.-	Acting on peptide bonds (peptide hydrolases).	\N	\N	\N	Lysine degradation	Amino Acid Metabolism	METABOLIC
285325	1.1.1.170	3-beta-hydroxy-4-alpha-methylcholestenecarboxylate 3-dehydrogenase (decarboxylating).	3-beta-hydroxy-4-alpha-methyl-5-alpha-cholest-7-ene-4-beta-carboxylate + NAD(+) = 4-alpha-methyl-5-alpha-cholest-7-en-3-one + CO(2) + NADH.	\N	\N	\N	\N	\N
285376	2.3.1.48	Histone acetyltransferase.	Acetyl-CoA + histone = CoA + acetyl-histone.	\N	\N	\N	\N	\N
285398	2.7.7.2	FMN adenylyltransferase.	ATP + FMN = diphosphate + FAD.	\N	\N	Riboflavin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
285414	2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase.	Acyl-CoA + 1-acyl-sn-glycerol 3-phosphate = CoA + 1,2-diacyl-sn-glycerol 3-phosphate.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
285524	3.1.4.11	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase.	1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate + H(2)O = D-myo- inositol 1,4,5-trisphosphate + diacylglycerol.	\N	\N	Inositol phosphate metabolism	Metabolism of Complex Lipids	METABOLIC
285561	2.4.1.141	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase.	UDP-N-acetyl-D-glucosamine + N-acetyl-D-glucosaminyl-diphosphodolichol = UDP + N,N''-diacetylchitobiosyldiphosphodolichol.	\N	\N	N-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC
285565	3.3.1.1	Adenosylhomocysteinase.	S-adenosyl-L-homocysteine + H(2)O = adenosine + L-homocysteine.	\N	\N	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
285565	3.3.1.1	Adenosylhomocysteinase.	S-adenosyl-L-homocysteine + H(2)O = adenosine + L-homocysteine.	\N	\N	Methionine metabolism	Amino Acid Metabolism	METABOLIC
285594	3.6.4.3	Microtubule-severing ATPase.	ATP + H(2)O = ADP + phosphate.	\N	\N	\N	\N	\N
285628	6.2.1.3	Long-chain-fatty-acid--CoA ligase.	ATP + a long-chain carboxylic acid + CoA = AMP + diphosphate + an acyl-CoA.	\N	\N	Fatty acid metabolism	Lipid Metabolism	METABOLIC
285672	5.2.1.8	Peptidylprolyl isomerase.	Peptidylproline (omega=180) = peptidylproline (omega=0).	\N	\N	\N	\N	\N
285680	2.5.1.18	Glutathione transferase.	RX + glutathione = HX + R-S-glutathione.	\N	\N	Glutathione metabolism	Metabolism of Other Amino Acids	METABOLIC
285724	1.3.99.12	2-methylacyl-CoA dehydrogenase.	2-methylbutanoyl-CoA + acceptor = 2-methylbut-2-enoyl-CoA + reduced acceptor.	FAD.	\N	Valine, leucine and isoleucine degradation	Amino Acid Metabolism	METABOLIC
285725	3.4.16.5	Carboxypeptidase C.	Release of a C-terminal amino acid with a broad specificity.	\N	\N	\N	\N	\N
285789	1.14.13.1	Salicylate 1-monooxygenase.	Salicylate + NADH + O(2) = catechol + NAD(+) + H(2)O + CO(2).	FAD.	\N	Fluorene degradation	Biodegradation of Xenobiotics	METABOLIC
285789	1.14.13.1	Salicylate 1-monooxygenase.	Salicylate + NADH + O(2) = catechol + NAD(+) + H(2)O + CO(2).	FAD.	\N	Nitorobenzene degradation	Biodegradation of Xenobiotics	METABOLIC
285797	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC
285797	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Cyanoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
285797	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Flavonoids, stilbene and lignin biosynthesis	Biosynthesis of Secondary Metabolites	METABOLIC
285828	2.1.1.16	Methylene-fatty-acyl-phospholipid synthase.	S-adenosyl-L-methionine + phospholipid olefinic fatty acid = S-adenosyl-L-homocysteine + phospholipid methylene fatty acid.	\N	\N	\N	\N	\N
285841	3.5.3.4	Allantoicase.	Allantoate + H(2)O = (-)-ureidoglycolate + urea.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
285843	2.6.-.-	Transferring nitrogenous groups.	\N	\N	\N	\N	\N	\N
285847	3.5.4.3	Guanine deaminase.	Guanine + H(2)O = xanthine + NH(3).	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
285916	2.1.1.-	Methyltransferases.	\N	\N	\N	Androgen and estrogen metabolism	Lipid Metabolism	METABOLIC
285916	2.1.1.-	Methyltransferases.	\N	\N	\N	Aminophosphonate metabolism	Metabolism of Other Amino Acids	METABOLIC
285916	2.1.1.-	Methyltransferases.	\N	\N	\N	Porphyrin and chlorophyll metabolism	Metabolism of Cofactors and Vitamins	METABOLIC
285916	2.1.1.-	Methyltransferases.	\N	\N	\N	Ubiquinone biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
285916	2.1.1.-	Methyltransferases.	\N	\N	\N	Histidine metabolism	Amino Acid Metabolism	METABOLIC
285916	2.1.1.-	Methyltransferases.	\N	\N	\N	Selenoamino acid metabolism	Metabolism of Other Amino Acids	METABOLIC
285916	2.1.1.-	Methyltransferases.	\N	\N	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
285916	2.1.1.-	Methyltransferases.	\N	\N	\N	Tyrosine metabolism	Amino Acid Metabolism	METABOLIC
285930	1.4.1.4	Glutamate dehydrogenase (NADP+).	L-glutamate + H(2)O + NADP(+) = 2-oxoglutarate + NH(3) + NADPH.	\N	\N	Nitrogen metabolism	Energy Metabolism	METABOLIC
285930	1.4.1.4	Glutamate dehydrogenase (NADP+).	L-glutamate + H(2)O + NADP(+) = 2-oxoglutarate + NH(3) + NADPH.	\N	\N	Glutamate metabolism	Amino Acid Metabolism	METABOLIC
285937	3.5.4.6	AMP deaminase.	AMP + H(2)O = IMP + NH(3).	\N	Myopathy due to mad deficiency; MIM:102770.	Purine metabolism	Nucleotide Metabolism	METABOLIC
286055	2.6.1.7	Kynurenine--oxoglutarate aminotransferase.	L-kynurenine + 2-oxoglutarate = 4-(2-aminophenyl)-2,4-dioxobutanoate + L-glutamate.	Pyridoxal-phosphate.	\N	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
286069	3.4.22.-	Cysteine endopeptidases.	\N	\N	\N	\N	\N	\N
286108	3.6.1.29	Bis(5'-adenosyl)-triphosphatase.	P(1),P(3)-bis(5'-adenosyl)triphosphate + H(2)O = ADP + AMP.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC
286221	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
286221	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Lysine degradation	Amino Acid Metabolism	METABOLIC
286221	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Fatty acid biosynthesis (path 2)	Lipid Metabolism	METABOLIC
286221	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC
286221	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC
286221	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Valine, leucine and isoleucine degradation	Amino Acid Metabolism	METABOLIC
286221	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase.	(S)-3-hydroxyacyl-CoA + NAD(+) = 3-oxoacyl-CoA + NADH.	\N	Peroxisomal bifunctional enzyme deficiency; MIM:261515.	Fatty acid metabolism	Lipid Metabolism	METABOLIC
286375	3.1.1.-	Carboxylic ester hydrolases.	\N	\N	\N	2,4-Dichlorobenzoate degradation	Biodegradation of Xenobiotics	METABOLIC
286375	3.1.1.-	Carboxylic ester hydrolases.	\N	\N	\N	Pentose and glucuronate interconversions	Carbohydrate Metabolism	METABOLIC
286375	3.1.1.-	Carboxylic ester hydrolases.	\N	\N	\N	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC
286410	1.8.4.-	With a disulfide as acceptor.	\N	\N	\N	\N	\N	\N
286416	5.99.1.3	DNA topoisomerase (ATP-hydrolysing).	ATP-dependent breakage, passage and rejoining of double-stranded DNA.	\N	Ataxia-telangiectasia; MIM:208900.	\N	\N	\N
286475	2.8.3.5	3-oxoacid CoA-transferase.	Succinyl-CoA + a 3-oxo acid = succinate + a 3-oxo-acyl-CoA.	\N	Infantile ketoacidosis; MIM:245050.	Valine, leucine and isoleucine degradation	Amino Acid Metabolism	METABOLIC
286475	2.8.3.5	3-oxoacid CoA-transferase.	Succinyl-CoA + a 3-oxo acid = succinate + a 3-oxo-acyl-CoA.	\N	Infantile ketoacidosis; MIM:245050.	Synthesis and degradation of ketone bodies	Lipid Metabolism	METABOLIC
286475	2.8.3.5	3-oxoacid CoA-transferase.	Succinyl-CoA + a 3-oxo acid = succinate + a 3-oxo-acyl-CoA.	\N	Infantile ketoacidosis; MIM:245050.	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC
286503	3.5.1.6	Beta-ureidopropionase.	N-carbamoyl-beta-alanine + H(2)O = beta-alanine + CO(2) + NH(3).	\N	\N	beta-Alanine metabolism	Metabolism of Other Amino Acids	METABOLIC
286503	3.5.1.6	Beta-ureidopropionase.	N-carbamoyl-beta-alanine + H(2)O = beta-alanine + CO(2) + NH(3).	\N	\N	Pyrimidine metabolism	Nucleotide Metabolism	METABOLIC
286503	3.5.1.6	Beta-ureidopropionase.	N-carbamoyl-beta-alanine + H(2)O = beta-alanine + CO(2) + NH(3).	\N	\N	Pantothenate and CoA biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC
286565	2.6.1.2	Alanine aminotransferase.	L-alanine + 2-oxoglutarate = pyruvate + L-glutamate.	Pyridoxal-phosphate.	\N	Alanine and aspartate metabolism	Amino Acid Metabolism	METABOLIC
286565	2.6.1.2	Alanine aminotransferase.	L-alanine + 2-oxoglutarate = pyruvate + L-glutamate.	Pyridoxal-phosphate.	\N	Carbon fixation	Energy Metabolism	METABOLIC
286565	2.6.1.2	Alanine aminotransferase.	L-alanine + 2-oxoglutarate = pyruvate + L-glutamate.	Pyridoxal-phosphate.	\N	Glutamate metabolism	Amino Acid Metabolism	METABOLIC
286577	3.4.22.-	Cysteine endopeptidases.	\N	\N	\N	\N	\N	\N
286653	1.2.1.3	Aldehyde dehydrogenase (NAD+).	An aldehyde + NAD(+) + H(2)O = an acid + NADH.	\N	Acute alcohol intolerance; MIM:100650.	1,2-Dichloroethane degradation	Biodegradation of Xenobiotics	METABOLIC
286653	1.2.1.3	Aldehyde dehydrogenase (NAD+).	An aldehyde + NAD(+) + H(2)O = an acid + NADH.	\N	Acute alcohol intolerance; MIM:100650.	Tryptophan metabolism	Amino Acid Metabolism	METABOLIC
286653	1.2.1.3	Aldehyde dehydrogenase (NAD+).	An aldehyde + NAD(+) + H(2)O = an acid + NADH.	\N	Acute alcohol intolerance; MIM:100650.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC
286653	1.2.1.3	Aldehyde dehydrogenase (NAD+).	An aldehyde + NAD(+) + H(2)O = an acid + NADH.	\N	Acute alcohol intolerance; MIM:100650.	Valine, leucine and isoleucine degradation	Amino Acid Metabolism	METABOLIC
286653	1.2.1.3	Aldehyde dehydrogenase (NAD+).	An aldehyde + NAD(+) + H(2)O = an acid + NADH.	\N	Acute alcohol intolerance; MIM:100650.	Glycolysis / Gluconeogenesis	Carbohydrate Metabolism	METABOLIC
286653	1.2.1.3	Aldehyde dehydrogenase (NAD+).	An aldehyde + NAD(+) + H(2)O = an acid + NADH.	\N	Acute alcohol intolerance; MIM:100650.	Propanoate metabolism	Carbohydrate Metabolism	METABOLIC
286653	1.2.1.3	Aldehyde dehydrogenase (NAD+).	An aldehyde + NAD(+) + H(2)O = an acid + NADH.	\N	Acute alcohol intolerance; MIM:100650.	Fatty acid metabolism	Lipid Metabolism	METABOLIC
286653	1.2.1.3	Aldehyde dehydrogenase (NAD+).	An aldehyde + NAD(+) + H(2)O = an acid + NADH.	\N	Acute alcohol intolerance; MIM:100650.	Bile acid biosynthesis	Lipid Metabolism	METABOLIC
286653	1.2.1.3	Aldehyde dehydrogenase (NAD+).	An aldehyde + NAD(+) + H(2)O = an acid + NADH.	\N	Acute alcohol intolerance; MIM:100650.	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC
286653	1.2.1.3	Aldehyde dehydrogenase (NAD+).	An aldehyde + NAD(+) + H(2)O = an acid + NADH.	\N	Acute alcohol intolerance; MIM:100650.	Butanoate metabolism	Carbohydrate Metabolism	METABOLIC
286653	1.2.1.3	Aldehyde dehydrogenase (NAD+).	An aldehyde + NAD(+) + H(2)O = an acid + NADH.	\N	Acute alcohol intolerance; MIM:100650.	beta-Alanine metabolism	Metabolism of Other Amino Acids	METABOLIC
286653	1.2.1.3	Aldehyde dehydrogenase (NAD+).	An aldehyde + NAD(+) + H(2)O = an acid + NADH.	\N	Acute alcohol intolerance; MIM:100650.	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC
286653	1.2.1.3	Aldehyde dehydrogenase (NAD+).	An aldehyde + NAD(+) + H(2)O = an acid + NADH.	\N	Acute alcohol intolerance; MIM:100650.	Histidine metabolism	Amino Acid Metabolism	METABOLIC
286653	1.2.1.3	Aldehyde dehydrogenase (NAD+).	An aldehyde + NAD(+) + H(2)O = an acid + NADH.	\N	Acute alcohol intolerance; MIM:100650.	Lysine degradation	Amino Acid Metabolism	METABOLIC
286653	1.2.1.3	Aldehyde dehydrogenase (NAD+).	An aldehyde + NAD(+) + H(2)O = an acid + NADH.	\N	Acute alcohol intolerance; MIM:100650.	Ascorbate and aldarate metabolism	Carbohydrate Metabolism	METABOLIC
